t, joint_angle_0, joint_angle_1, joint_angle_2, joint_angle_3, joint_angle_4, joint_angle_5, joint_angle_6, joint_angle_7, joint_angle_8, joint_angle_9, joint_angle_10, joint_angle_11, ctrl_input_0, ctrl_input_1, ctrl_input_2, ctrl_input_3, ctrl_input_4, ctrl_input_5, ctrl_input_6, ctrl_input_7, ctrl_input_8, ctrl_input_9, ctrl_input_10, ctrl_input_11, actuator_torque_0, actuator_torque_1, actuator_torque_2, actuator_torque_3, actuator_torque_4, actuator_torque_5, actuator_torque_6, actuator_torque_7, actuator_torque_8, actuator_torque_9, actuator_torque_10, actuator_torque_11, joint_ref_0, joint_ref_1, joint_ref_2, joint_ref_3, joint_ref_4, joint_ref_5, joint_ref_6, joint_ref_7, joint_ref_8, joint_ref_9, joint_ref_10, joint_ref_11, body_rot_rate_0, body_rot_rate_1, body_rot_rate_2, body_rot_0, body_rot_1, body_rot_2, policy_obs_seq, policy_base_ang_vel_0, policy_base_ang_vel_1, policy_base_ang_vel_2, policy_projected_gravity_0, policy_projected_gravity_1, policy_projected_gravity_2, policy_velocity_command_0, policy_velocity_command_1, policy_velocity_command_2, policy_joint_vel_rel_0, policy_joint_vel_rel_1, policy_joint_vel_rel_2, policy_joint_vel_rel_3, policy_joint_vel_rel_4, policy_joint_vel_rel_5, policy_joint_vel_rel_6, policy_joint_vel_rel_7, policy_joint_vel_rel_8, policy_joint_vel_rel_9, policy_joint_vel_rel_10, policy_joint_vel_rel_11, policy_obs_0, policy_obs_1, policy_obs_2, policy_obs_3, policy_obs_4, policy_obs_5, policy_obs_6, policy_obs_7, policy_obs_8, policy_obs_9, policy_obs_10, policy_obs_11, policy_obs_12, policy_obs_13, policy_obs_14, policy_obs_15, policy_obs_16, policy_obs_17, policy_obs_18, policy_obs_19, policy_obs_20, policy_obs_21, policy_obs_22, policy_obs_23, policy_obs_24, policy_obs_25, policy_obs_26, policy_obs_27, policy_obs_28, policy_obs_29, policy_obs_30, policy_obs_31, policy_obs_32, policy_obs_33, policy_obs_34, policy_obs_35, policy_obs_36, policy_obs_37, policy_obs_38, policy_obs_39, policy_obs_40, policy_obs_41, policy_obs_42, policy_obs_43, policy_obs_44, body_accel_0, body_accel_1, body_accel_2
0.380000, -0.003081, 0.583416, 2.302110, 0.039068, 0.800285, 2.498682, -0.004470, 0.659432, 2.420941, -0.037455, 0.588823, 2.330275, 2.126434, -6.712945, 7.365593, 2.332845, 15.393365, -22.824162, -3.456130, 25.967636, -24.497357, 0.103734, -5.266722, 4.380841, 2.300000, -8.120000, 9.360000, 2.760000, 15.800000, -23.760000, -3.840000, 27.740000, -27.140000, 0.080000, -5.740000, 5.520000, 0.044777, 0.460464, 2.557339, 0.095081, 1.122109, 2.024386, -0.085933, 1.216370, 1.872462, -0.039034, 0.478487, 2.475941, 0.206673, -0.149357, -0.221771, -0.018498, -0.018226, -0.921316, 61160, 0.206673, -0.149357, -0.221771, -0.018225, 0.018494, -0.999663, 0.000000, 0.000000, 0.000000, 0.177628, 0.376903, 3.597249, 0.311890, 0.465227, -0.593756, -0.411331, 1.252873, -1.951068, -0.121805, -0.166739, 1.934954, 0.051668, -0.037339, -0.055443, -0.018225, 0.018494, -0.999663, 0.000000, 0.000000, 0.000000, -0.003081, -0.201584, -0.053690, 0.039068, 0.015285, 0.142882, -0.004470, -0.125568, 0.065141, -0.037455, -0.196177, -0.025525, 0.008881, 0.018845, 0.179862, 0.015595, 0.023261, -0.029688, -0.020567, 0.062644, -0.097553, -0.006090, -0.008337, 0.096748, 0.358214, -1.298144, 0.806158, 0.760650, 1.348436, -1.325654, -0.687463, 1.725482, -1.933353, -0.312275, -1.226053, 0.480563, 0.267450, -0.042800, 0.997872
0.381000, -0.002925, 0.583174, 2.306765, 0.039932, 0.801005, 2.497787, -0.005128, 0.661578, 2.418191, -0.037536, 0.587982, 2.330275, 2.134302, -6.257229, 6.374097, 1.893537, 15.174354, -22.562993, -3.246989, 25.219421, -23.787105, 0.078694, -4.740682, 5.768535, 2.140000, -7.740000, 8.360000, 2.520000, 15.640000, -23.540000, -3.760000, 27.280000, -26.440000, 0.160000, -5.520000, 5.520000, 0.044777, 0.460464, 2.557339, 0.095081, 1.122109, 2.024386, -0.085933, 1.216370, 1.872462, -0.039034, 0.478487, 2.475941, 0.229757, -0.076882, -0.211721, -0.018293, -0.018365, -0.921528, 61160, 0.229757, -0.076882, -0.211721, -0.018364, 0.018289, -0.999664, 0.000000, 0.000000, 0.000000, 0.167189, 0.081149, 4.103074, 0.575955, 0.587222, -0.738018, -0.528853, 1.680133, -2.332912, -0.102404, -0.489380, 1.009825, 0.057439, -0.019220, -0.052930, -0.018364, 0.018289, -0.999664, 0.000000, 0.000000, 0.000000, -0.002925, -0.201826, -0.049035, 0.039932, 0.016005, 0.141987, -0.005128, -0.123422, 0.062391, -0.037536, -0.197018, -0.025525, 0.008359, 0.004057, 0.205154, 0.028798, 0.029361, -0.036901, -0.026443, 0.084007, -0.116646, -0.005120, -0.024469, 0.050491, 0.358214, -1.298144, 0.806158, 0.760650, 1.348436, -1.325654, -0.687463, 1.725482, -1.933353, -0.312275, -1.226053, 0.480563, 0.214732, -0.307065, 1.129382
0.382000, -0.002827, 0.582520, 2.311767, 0.040543, 0.801771, 2.496941, -0.005831, 0.663796, 2.415583, -0.037594, 0.586845, 2.335456, 2.179122, -5.697450, 5.479249, 1.837704, 15.008101, -22.443594, -3.086378, 24.722971, -23.459496, 0.049691, -4.219247, 2.518409, 2.140000, -6.980000, 7.520000, 2.300000, 15.480000, -23.380000, -3.680000, 26.680000, -25.600000, -0.000000, -4.980000, 4.060000, 0.044777, 0.460464, 2.557339, 0.095081, 1.122109, 2.024386, -0.085933, 1.216370, 1.872462, -0.039034, 0.478487, 2.475941, 0.229757, -0.076882, -0.211721, -0.018052, -0.018423, -0.921730, 61160, 0.229757, -0.076882, -0.211721, -0.018422, 0.018048, -0.999667, 0.000000, 0.000000, 0.000000, 0.134047, -0.270244, 4.532903, 0.592804, 0.672535, -0.789432, -0.612469, 1.937174, -2.464388, -0.081137, -0.799098, 3.003891, 0.057439, -0.019220, -0.052930, -0.018422, 0.018048, -0.999667, 0.000000, 0.000000, 0.000000, -0.002827, -0.202480, -0.044033, 0.040543, 0.016771, 0.141141, -0.005831, -0.121204, 0.059783, -0.037594, -0.198155, -0.020344, 0.006702, -0.013512, 0.226645, 0.029640, 0.033627, -0.039472, -0.030623, 0.096859, -0.123219, -0.004057, -0.039955, 0.150195, 0.358214, -1.298144, 0.806158, 0.760650, 1.348436, -1.325654, -0.687463, 1.725482, -1.933353, -0.312275, -1.226053, 0.480563, 0.214732, -0.307065, 1.129382
0.383000, -0.002779, 0.582061, 2.317039, 0.041645, 0.802541, 2.496235, -0.006490, 0.665846, 2.413365, -0.037625, 0.585488, 2.338442, 2.238481, -5.538826, 4.685798, 1.417513, 14.899457, -22.467820, -3.019956, 24.539069, -23.524982, 0.014997, -3.751888, 2.381887, 2.140000, -6.280000, 6.660000, 2.380000, 15.260000, -23.140000, -3.520000, 26.440000, -25.060000, -0.000000, -4.760000, 3.680000, 0.044777, 0.460464, 2.557339, 0.095081, 1.122109, 2.024386, -0.085933, 1.216370, 1.872462, -0.039034, 0.478487, 2.475941, 0.246410, -0.049968, -0.206650, -0.017796, -0.018468, -0.921929, 61160, 0.246410, -0.049968, -0.206650, -0.018467, 0.017792, -0.999671, 0.000000, 0.000000, 0.000000, 0.092877, -0.360680, 4.886146, 0.836202, 0.719287, -0.749735, -0.634780, 1.991421, -2.346784, -0.056987, -1.065463, 2.995370, 0.061603, -0.012492, -0.051662, -0.018467, 0.017792, -0.999671, 0.000000, 0.000000, 0.000000, -0.002779, -0.202939, -0.038761, 0.041645, 0.017541, 0.140435, -0.006490, -0.119154, 0.057565, -0.037625, -0.199512, -0.017358, 0.004644, -0.018034, 0.244307, 0.041810, 0.035964, -0.037487, -0.031739, 0.099571, -0.117339, -0.002849, -0.053273, 0.149769, 0.358214, -1.298144, 0.806158, 0.760650, 1.348436, -1.325654, -0.687463, 1.725482, -1.933353, -0.312275, -1.226053, 0.480563, 0.176864, -0.394028, 1.048710
0.384000, -0.002789, 0.581315, 2.322412, 0.042281, 0.803263, 2.495746, -0.007057, 0.667534, 2.411724, -0.037603, 0.584027, 2.341591, 2.312751, -5.225427, 4.068045, 1.529423, 14.861628, -22.630600, -3.040532, 24.672444, -23.948967, -0.042217, -3.394856, 2.114114, 2.140000, -6.060000, 5.740000, 1.920000, 15.340000, -23.000000, -3.300000, 25.900000, -24.600000, -0.000000, -4.440000, 5.220000, 0.044777, 0.460464, 2.557339, 0.095081, 1.122109, 2.024386, -0.085933, 1.216370, 1.872462, -0.039034, 0.478487, 2.475941, 0.267821, -0.167751, -0.212553, -0.017522, -0.018568, -0.922131, 61160, 0.267821, -0.167751, -0.212553, -0.018567, 0.017518, -0.999674, 0.000000, 0.000000, 0.000000, 0.043696, -0.544756, 5.118883, 0.740401, 0.720449, -0.624926, -0.602176, 1.846245, -2.009421, -0.019554, -1.254771, 3.068913, 0.066955, -0.041938, -0.053138, -0.018567, 0.017518, -0.999674, 0.000000, 0.000000, 0.000000, -0.002789, -0.203685, -0.033388, 0.042281, 0.018263, 0.139946, -0.007057, -0.117466, 0.055924, -0.037603, -0.200973, -0.014209, 0.002185, -0.027238, 0.255944, 0.037020, 0.036022, -0.031246, -0.030109, 0.092312, -0.100471, -0.000978, -0.062739, 0.153446, 0.358214, -1.298144, 0.806158, 0.760650, 1.348436, -1.325654, -0.687463, 1.725482, -1.933353, -0.312275, -1.226053, 0.480563, -0.029763, 0.272939, 1.719795
0.385000, -0.002845, 0.580850, 2.327878, 0.043101, 0.803879, 2.495534, -0.007528, 0.668658, 2.410835, -0.037530, 0.582596, 2.344902, 2.386994, -5.259079, 3.545697, 1.431142, 14.905847, -22.915841, -3.111278, 25.134330, -24.708182, -0.112937, -3.197086, 1.774965, 2.140000, -5.600000, 4.900000, 2.060000, 15.180000, -23.000000, -3.060000, 25.680000, -24.460000, -0.000000, -4.220000, 2.000000, 0.044777, 0.460464, 2.557339, 0.095081, 1.122109, 2.024386, -0.085933, 1.216370, 1.872462, -0.039034, 0.478487, 2.475941, 0.267821, -0.167751, -0.212553, -0.017249, -0.018766, -0.922338, 61160, 0.267821, -0.167751, -0.212553, -0.018765, 0.017245, -0.999675, 0.000000, 0.000000, 0.000000, -0.003935, -0.506809, 5.284911, 0.778580, 0.670441, -0.427685, -0.539322, 1.500859, -1.473650, 0.025129, -1.338925, 3.184646, 0.066955, -0.041938, -0.053138, -0.018765, 0.017245, -0.999675, 0.000000, 0.000000, 0.000000, -0.002845, -0.204150, -0.027922, 0.043101, 0.018879, 0.139734, -0.007528, -0.116342, 0.055035, -0.037530, -0.202404, -0.010898, -0.000197, -0.025340, 0.264246, 0.038929, 0.033522, -0.021384, -0.026966, 0.075043, -0.073683, 0.001256, -0.066946, 0.159232, 0.358214, -1.298144, 0.806158, 0.760650, 1.348436, -1.325654, -0.687463, 1.725482, -1.933353, -0.312275, -1.226053, 0.480563, -0.029763, 0.272939, 1.719795
0.386000, -0.002942, 0.580580, 2.333441, 0.043423, 0.804337, 2.495612, -0.007930, 0.669163, 2.410677, -0.037399, 0.581296, 2.348242, 2.458234, -5.415173, 3.068356, 1.742302, 15.035255, -23.282326, -3.189045, 25.823536, -25.643988, -0.195028, -3.159780, 1.496854, 2.220000, -5.680000, 4.220000, 1.680000, 15.180000, -23.000000, -2.980000, 25.760000, -24.760000, -0.080000, -4.060000, 2.140000, 0.044777, 0.460464, 2.557339, 0.095081, 1.122109, 2.024386, -0.085933, 1.216370, 1.872462, -0.039034, 0.478487, 2.475941, 0.190964, -0.137970, -0.207966, -0.017078, -0.018899, -0.922539, 61160, 0.190964, -0.137970, -0.207966, -0.018898, 0.017074, -0.999676, 0.000000, 0.000000, 0.000000, -0.048211, -0.393736, 5.417715, 0.560398, 0.568901, -0.185959, -0.474050, 1.024566, -0.844520, 0.075506, -1.320452, 3.258734, 0.047741, -0.034492, -0.051991, -0.018898, 0.017074, -0.999676, 0.000000, 0.000000, 0.000000, -0.002942, -0.204420, -0.022359, 0.043423, 0.019337, 0.139812, -0.007930, -0.115837, 0.054877, -0.037399, -0.203704, -0.007558, -0.002411, -0.019687, 0.270886, 0.028020, 0.028445, -0.009298, -0.023703, 0.051228, -0.042226, 0.003775, -0.066023, 0.162937, 0.358214, -1.298144, 0.806158, 0.760650, 1.348436, -1.325654, -0.687463, 1.725482, -1.933353, -0.312275, -1.226053, 0.480563, -0.121350, -0.138204, 1.191674
0.387000, -0.003086, 0.580531, 2.339155, 0.043737, 0.804592, 2.495920, -0.008259, 0.669026, 2.411248, -0.037191, 0.580161, 2.351563, 2.534497, -5.660263, 2.569803, 1.903629, 15.247627, -23.652179, -3.277208, 26.663035, -26.687899, -0.300750, -3.235899, 1.286178, 2.380000, -5.280000, 3.600000, 1.760000, 15.180000, -23.080000, -3.220000, 25.840000, -24.980000, -0.080000, -3.760000, 2.060000, 0.044777, 0.460464, 2.557339, 0.095081, 1.122109, 2.024386, -0.085933, 1.216370, 1.872462, -0.039034, 0.478487, 2.475941, 0.170335, -0.121653, -0.202920, -0.016911, -0.019019, -0.922736, 61160, 0.170335, -0.121653, -0.202920, -0.019018, 0.016907, -0.999676, 0.000000, 0.000000, 0.000000, -0.094237, -0.228723, 5.559602, 0.442394, 0.418819, 0.050335, -0.404334, 0.469450, -0.167621, 0.139041, -1.231867, 3.288486, 0.042584, -0.030413, -0.050730, -0.019018, 0.016907, -0.999676, 0.000000, 0.000000, 0.000000, -0.003086, -0.204469, -0.016644, 0.043737, 0.019592, 0.140120, -0.008259, -0.115974, 0.055449, -0.037191, -0.204839, -0.004237, -0.004712, -0.011436, 0.277980, 0.022120, 0.020941, 0.002517, -0.020217, 0.023473, -0.008381, 0.006952, -0.061593, 0.164424, 0.358214, -1.298144, 0.806158, 0.760650, 1.348436, -1.325654, -0.687463, 1.725482, -1.933353, -0.312275, -1.226053, 0.480563, 0.002360, -0.369306, 1.062290
0.388000, -0.003317, 0.580749, 2.345016, 0.043861, 0.804638, 2.496390, -0.008462, 0.668287, 2.412425, -0.036867, 0.579207, 2.354883, 2.644153, -5.991320, 2.061146, 2.125387, 15.512238, -23.976688, -3.411398, 27.567183, -27.710652, -0.449270, -3.387929, 1.097349, 2.520000, -5.280000, 3.060000, 1.600000, 15.260000, -23.300000, -3.220000, 26.220000, -25.680000, -0.160000, -3.440000, 1.600000, 0.044777, 0.460464, 2.557339, 0.095081, 1.122109, 2.024386, -0.085933, 1.216370, 1.872462, -0.039034, 0.478487, 2.475941, 0.194946, -0.181135, -0.205335, -0.016911, -0.019019, -0.922736, 61160, 0.194946, -0.181135, -0.205335, -0.019018, 0.016907, -0.999676, 0.000000, 0.000000, 0.000000, -0.159639, -0.015275, 5.703363, 0.290406, 0.240858, 0.251006, -0.308105, -0.108659, 0.475000, 0.227269, -1.098734, 3.303695, 0.048736, -0.045284, -0.051334, -0.019018, 0.016907, -0.999676, 0.000000, 0.000000, 0.000000, -0.003317, -0.204251, -0.010784, 0.043861, 0.019638, 0.140590, -0.008462, -0.116713, 0.056625, -0.036867, -0.205793, -0.000917, -0.007982, -0.000764, 0.285168, 0.014520, 0.012043, 0.012550, -0.015405, -0.005433, 0.023750, 0.011363, -0.054937, 0.165185, 0.358214, -1.298144, 0.806158, 0.760650, 1.348436, -1.325654, -0.687463, 1.725482, -1.933353, -0.312275, -1.226053, 0.480563, 0.150031, -0.776741, 1.062322
0.389000, -0.003709, 0.581020, 2.351071, 0.044018, 0.804504, 2.496961, -0.008522, 0.667115, 2.413952, -0.036405, 0.578432, 2.354883, 2.830511, -6.210160, 1.505934, 2.213114, 15.788151, -24.234919, -3.585882, 28.388220, -28.541715, -0.640758, -3.581367, 3.466666, 2.760000, -5.520000, 2.600000, 1.840000, 15.340000, -23.600000, -3.220000, 26.760000, -26.360000, -0.220000, -3.220000, 1.600000, 0.044777, 0.460464, 2.557339, 0.095081, 1.122109, 2.024386, -0.085933, 1.216370, 1.872462, -0.039034, 0.478487, 2.475941, 0.286740, -0.244922, -0.205695, -0.016384, -0.019493, -0.923134, 61160, 0.286740, -0.244922, -0.205695, -0.019491, 0.016380, -0.999676, 0.000000, 0.000000, 0.000000, -0.270806, 0.121586, 5.871659, 0.226683, 0.061399, 0.404118, -0.189763, -0.616958, 0.978131, 0.339525, -0.943942, 1.724151, 0.071685, -0.061231, -0.051424, -0.019491, 0.016380, -0.999676, 0.000000, 0.000000, 0.000000, -0.003709, -0.203980, -0.004729, 0.044018, 0.019504, 0.141161, -0.008522, -0.117885, 0.058152, -0.036405, -0.206568, -0.000917, -0.013540, 0.006079, 0.293583, 0.011334, 0.003070, 0.020206, -0.009488, -0.030848, 0.048907, 0.016976, -0.047197, 0.086208, 0.358214, -1.298144, 0.806158, 0.760650, 1.348436, -1.325654, -0.687463, 1.725482, -1.933353, -0.312275, -1.226053, 0.480563, 0.108823, -0.474130, 1.167812
0.390000, -0.004321, 0.581593, 2.357285, 0.044076, 0.804248, 2.497548, -0.008481, 0.665722, 2.415587, -0.035819, 0.577753, 2.361715, 3.105699, -6.562740, 0.949344, 2.331758, 16.028834, -24.395090, -3.753643, 29.014298, -29.094181, -0.846742, -3.736834, -0.538400, 2.760000, -5.680000, 2.060000, 2.000000, 15.400000, -23.680000, -3.380000, 27.220000, -27.140000, -0.380000, -3.220000, 1.080000, 0.044777, 0.460464, 2.557339, 0.095081, 1.122109, 2.024386, -0.085933, 1.216370, 1.872462, -0.039034, 0.478487, 2.475941, 0.309987, -0.319829, -0.190702, -0.016063, -0.019840, -0.923312, 61160, 0.309987, -0.319829, -0.190702, -0.019839, 0.016059, -0.999674, 0.000000, 0.000000, 0.000000, -0.433870, 0.337531, 6.035570, 0.145678, -0.090511, 0.491347, -0.079298, -0.987915, 1.291957, 0.457318, -0.817639, 4.166450, 0.077497, -0.079957, -0.047676, -0.019839, 0.016059, -0.999674, 0.000000, 0.000000, 0.000000, -0.004321, -0.203407, 0.001486, 0.044076, 0.019248, 0.141748, -0.008481, -0.119278, 0.059787, -0.035819, -0.207247, 0.005915, -0.021693, 0.016877, 0.301778, 0.007284, -0.004526, 0.024567, -0.003965, -0.049396, 0.064598, 0.022866, -0.040882, 0.208322, 0.358214, -1.298144, 0.806158, 0.760650, 1.348436, -1.325654, -0.687463, 1.725482, -1.933353, -0.312275, -1.226053, 0.480563, 0.156052, -0.088681, 0.861863
0.391000, -0.005035, 0.581947, 2.363596, 0.044073, 0.803940, 2.498094, -0.008414, 0.664348, 2.417083, -0.035139, 0.577063, 2.365251, 2.996508, -3.593522, -2.880755, 5.133905, 23.028750, -28.509440, -3.829165, 36.799725, -38.062401, 0.037083, 0.201623, -1.053676, 2.600000, -5.980000, 1.600000, 2.380000, 15.560000, -23.920000, -3.300000, 27.740000, -27.740000, -0.540000, -3.300000, 0.760000, 0.037855, 0.520442, 2.490999, 0.148994, 1.258686, 1.943429, -0.085274, 1.365164, 1.697531, -0.017487, 0.558400, 2.460129, 0.366327, -0.317082, -0.193607, -0.015763, -0.020187, -0.923486, 61178, 0.366327, -0.317082, -0.193607, -0.020185, 0.015760, -0.999672, 0.000000, 0.000000, 0.000000, -0.567992, 0.345501, 6.167269, 0.074754, -0.194302, 0.517452, -0.009234, -1.172599, 1.389846, 0.563677, -0.756497, 3.865028, 0.091582, -0.079271, -0.048402, -0.020185, 0.015760, -0.999672, 0.000000, 0.000000, 0.000000, -0.005035, -0.203053, 0.007797, 0.044073, 0.018940, 0.142294, -0.008414, -0.120652, 0.061283, -0.035139, -0.207937, 0.009451, -0.028400, 0.017275, 0.308363, 0.003738, -0.009715, 0.025873, -0.000462, -0.058630, 0.069492, 0.028184, -0.037825, 0.193251, 0.302839, -1.058233, 0.540798, 1.191950, 1.894744, -1.649486, -0.682193, 2.320657, -2.633076, -0.139899, -0.906399, 0.417314, 0.119024, -0.361321, 0.725516
0.392000, -0.005732, 0.582452, 2.370011, 0.044004, 0.803623, 2.498630, -0.008377, 0.663150, 2.418280, -0.034398, 0.576286, 2.365251, 3.123431, -3.732907, -3.378575, 5.240637, 23.132531, -28.550023, -3.863880, 36.877655, -37.983506, -0.127668, 0.255159, 1.718212, 2.680000, -6.140000, 1.140000, 2.460000, 15.800000, -24.060000, -3.440000, 28.060000, -28.280000, -0.620000, -3.380000, 0.760000, 0.037855, 0.520442, 2.490999, 0.148994, 1.258686, 1.943429, -0.085274, 1.365164, 1.697531, -0.017487, 0.558400, 2.460129, 0.366327, -0.317082, -0.193607, -0.015372, -0.020501, -0.923673, 61178, 0.366327, -0.317082, -0.193607, -0.020499, 0.015368, -0.999672, 0.000000, 0.000000, 0.000000, -0.629394, 0.421601, 6.285342, 0.005907, -0.252926, 0.526620, 0.012689, -1.184627, 1.297369, 0.648788, -0.766289, 2.017102, 0.091582, -0.079271, -0.048402, -0.020499, 0.015368, -0.999672, 0.000000, 0.000000, 0.000000, -0.005732, -0.202548, 0.014211, 0.044004, 0.018623, 0.142830, -0.008377, -0.121850, 0.062480, -0.034398, -0.208714, 0.009451, -0.031470, 0.021080, 0.314267, 0.000295, -0.012646, 0.026331, 0.000634, -0.059231, 0.064868, 0.032439, -0.038314, 0.100855, 0.302839, -1.058233, 0.540798, 1.191950, 1.894744, -1.649486, -0.682193, 2.320657, -2.633076, -0.139899, -0.906399, 0.417314, 0.119024, -0.361321, 0.725516
0.393000, -0.006330, 0.582680, 2.376519, 0.043790, 0.803341, 2.498847, -0.008413, 0.662247, 2.419038, -0.033643, 0.575368, 2.372688, 3.130724, -3.605742, -3.863736, 5.408833, 23.167709, -28.338859, -3.827709, 36.720685, -37.634843, -0.241596, 0.409958, -2.540540, 2.760000, -6.440000, 0.680000, 2.380000, 15.940000, -24.140000, -3.520000, 28.440000, -28.520000, -0.920000, -3.520000, -0.540000, 0.037855, 0.520442, 2.490999, 0.148994, 1.258686, 1.943429, -0.085274, 1.365164, 1.697531, -0.017487, 0.558400, 2.460129, 0.387314, -0.403703, -0.200269, -0.014946, -0.020888, -0.923864, 61178, 0.387314, -0.403703, -0.200269, -0.020886, 0.014942, -0.999670, 0.000000, 0.000000, 0.000000, -0.614326, 0.329213, 6.391846, -0.099099, -0.266968, 0.378609, -0.010249, -1.049887, 1.039649, 0.699572, -0.838884, 4.608375, 0.096829, -0.100926, -0.050067, -0.020886, 0.014942, -0.999670, 0.000000, 0.000000, 0.000000, -0.006330, -0.202320, 0.020719, 0.043790, 0.018341, 0.143048, -0.008413, -0.122753, 0.063238, -0.033643, -0.209632, 0.016888, -0.030716, 0.016461, 0.319592, -0.004955, -0.013348, 0.018930, -0.000512, -0.052494, 0.051982, 0.034979, -0.041944, 0.230419, 0.302839, -1.058233, 0.540798, 1.191950, 1.894744, -1.649486, -0.682193, 2.320657, -2.633076, -0.139899, -0.906399, 0.417314, 0.095540, 0.429138, 1.199698
0.394000, -0.006810, 0.582883, 2.383016, 0.043644, 0.803119, 2.499002, -0.008535, 0.661661, 2.419316, -0.032914, 0.574245, 2.376579, 3.058416, -3.525426, -4.263832, 5.450132, 23.146335, -28.185831, -3.741077, 36.417729, -37.102230, -0.299181, 0.669501, -2.220516, 2.680000, -3.140000, -2.680000, 5.360000, 23.380000, -28.600000, -3.520000, 36.640000, -37.940000, -0.000000, 0.460000, -0.920000, 0.037855, 0.520442, 2.490999, 0.148994, 1.258686, 1.943429, -0.085274, 1.365164, 1.697531, -0.017487, 0.558400, 2.460129, 0.348001, -0.392682, -0.200755, -0.014561, -0.021307, -0.924054, 61178, 0.348001, -0.392682, -0.200755, -0.021305, 0.014557, -0.999667, 0.000000, 0.000000, 0.000000, -0.550120, 0.268900, 6.442017, -0.121750, -0.245328, 0.271442, -0.063920, -0.828364, 0.675319, 0.713661, -0.974496, 4.265329, 0.087000, -0.098170, -0.050189, -0.021305, 0.014557, -0.999667, 0.000000, 0.000000, 0.000000, -0.006810, -0.202117, 0.027216, 0.043644, 0.018119, 0.143202, -0.008535, -0.123339, 0.063516, -0.032914, -0.210755, 0.020779, -0.027506, 0.013445, 0.322101, -0.006087, -0.012266, 0.013572, -0.003196, -0.041418, 0.033766, 0.035683, -0.048725, 0.213266, 0.302839, -1.058233, 0.540798, 1.191950, 1.894744, -1.649486, -0.682193, 2.320657, -2.633076, -0.139899, -0.906399, 0.417314, 0.239864, 0.340210, 1.281289
0.395000, -0.007168, 0.582917, 2.389347, 0.043508, 0.803174, 2.498943, -0.008767, 0.661518, 2.418974, -0.032191, 0.573081, 2.376579, 2.938683, -3.358118, -4.500764, 5.466505, 22.928509, -27.945702, -3.609169, 35.932956, -36.355372, -0.341555, 0.863967, 0.838457, 2.840000, -3.440000, -3.060000, 5.060000, 22.840000, -28.280000, -3.520000, 36.100000, -37.260000, -0.160000, 0.300000, -0.920000, 0.037855, 0.520442, 2.490999, 0.148994, 1.258686, 1.943429, -0.085274, 1.365164, 1.697531, -0.017487, 0.558400, 2.460129, 0.323311, -0.344876, -0.193030, -0.014221, -0.021699, -0.924246, 61178, 0.323311, -0.344876, -0.193030, -0.021697, 0.014217, -0.999663, 0.000000, 0.000000, 0.000000, -0.458358, 0.156251, 6.388938, -0.128159, -0.101931, 0.113331, -0.144136, -0.500433, 0.188821, 0.717831, -1.065324, 2.226014, 0.080828, -0.086219, -0.048257, -0.021697, 0.014217, -0.999663, 0.000000, 0.000000, 0.000000, -0.007168, -0.202083, 0.033547, 0.043508, 0.018174, 0.143143, -0.008767, -0.123482, 0.063174, -0.032191, -0.211919, 0.020779, -0.022918, 0.007813, 0.319447, -0.006408, -0.005097, 0.005667, -0.007207, -0.025022, 0.009441, 0.035892, -0.053266, 0.111301, 0.302839, -1.058233, 0.540798, 1.191950, 1.894744, -1.649486, -0.682193, 2.320657, -2.633076, -0.139899, -0.906399, 0.417314, 0.243368, 0.134068, 1.039155
0.396000, -0.007406, 0.582889, 2.395468, 0.043566, 0.803640, 2.498524, -0.009112, 0.661967, 2.417858, -0.031474, 0.571945, 2.384246, 2.792819, -3.225117, -4.614868, 5.330666, 22.497864, -27.543146, -3.447447, 35.229797, -35.363895, -0.376852, 0.971330, -3.446688, 2.840000, -3.380000, -3.520000, 5.140000, 22.760000, -28.060000, -3.440000, 36.400000, -37.100000, -0.160000, 0.540000, -2.520000, 0.037855, 0.520442, 2.490999, 0.148994, 1.258686, 1.943429, -0.085274, 1.365164, 1.697531, -0.017487, 0.558400, 2.460129, 0.314726, -0.240056, -0.168533, -0.013901, -0.022032, -0.924428, 61178, 0.314726, -0.240056, -0.168533, -0.022030, 0.013897, -0.999661, 0.000000, 0.000000, 0.000000, -0.353170, 0.068494, 6.260965, -0.039509, 0.169631, -0.141080, -0.240433, -0.046618, -0.434968, 0.717461, -1.099038, 4.827225, 0.078682, -0.060014, -0.042133, -0.022030, 0.013897, -0.999661, 0.000000, 0.000000, 0.000000, -0.007406, -0.202111, 0.039668, 0.043566, 0.018640, 0.142724, -0.009112, -0.123033, 0.062058, -0.031474, -0.213055, 0.028446, -0.017659, 0.003425, 0.313048, -0.001975, 0.008482, -0.007054, -0.012022, -0.002331, -0.021748, 0.035873, -0.054952, 0.241361, 0.302839, -1.058233, 0.540798, 1.191950, 1.894744, -1.649486, -0.682193, 2.320657, -2.633076, -0.139899, -0.906399, 0.417314, 0.150172, 0.105716, 0.930107
